Radius (A°),Coil diameter (A°),Pitch angle (deg),Pitch length (A°),Number of turns,Total length (A°),Yield stress (GPa),Failure strain,Toughness (GPa)
17.80814922,10.59205492,11.00372938,21.75714072,2.695558622,58.64764826,7.441783666,3.960719575,17.77634381
6.207253585,4.337687875,51.88196723,49.70800565,2.695727163,133.9992211,31.14833306,0.329381513,4.173947484
3.787162701,6.007147413,61.22590838,43.33015393,2.698246258,116.9154257,30.55489389,0.770220765,7.326480922
5.067567366,4.219862306,50.64881669,38.83062206,2.700953432,104.8797019,30.07869351,0.299948886,4.644050567
10.03333264,8.101482013,17.43159852,19.79413036,2.701224382,53.46838756,8.103265343,2.767840319,18.23083692
4.025412249,3.465907748,45.94922869,26.1446555,2.704270253,70.70221413,21.12921607,0.842895201,12.80404287
4.197540774,6.272132418,25.39294307,12.51928049,2.706897961,33.88841483,14.3788439,1.493024049,13.12620503
5.310404145,8.710247964,25.22901925,15.72161336,2.707929773,42.57302488,4.301357933,1.356899261,9.281761013
7.17535157,11.51440837,41.2777488,39.57630628,2.709970022,107.2506036,13.99624412,0.547913584,3.246099358
2.358487418,3.73482045,45.1386115,14.89068766,2.710431023,40.3601818,23.18125503,1.230024383,19.76824787
3.774196486,3.285184429,66.83889509,55.43274762,2.711174528,150.2878534,44.64336713,0.515104365,5.470716319
17.39922087,8.908115446,10.35762273,19.98086891,2.711625022,54.1806241,6.172963581,4.506529623,16.5211927
7.702232131,8.086435735,45.7258264,49.63648125,2.713784759,134.7027263,17.96408629,0.461794819,4.037011974
7.189694852,6.831070299,64.20429577,93.4651729,2.714344235,253.6966533,32.88660521,0.240750603,3.223746509
8.76576861,9.292486111,27.73024142,28.95313787,2.715711997,78.62838388,6.378024691,1.030899543,4.332613495
4.80594166,7.915403158,41.27703981,26.50694814,2.716352182,72.00220642,17.1845033,0.967406221,7.930846862
4.021714982,6.598238928,28.24870611,13.57688505,2.716633638,36.88342263,16.92009579,0.895078882,7.939663386
20.37126272,10.95661346,14.28260888,32.5845059,2.717564189,88.55048635,5.070289733,3.084490756,11.95619344
11.29149813,7.139485836,40.80378988,61.24763069,2.717766901,166.4567835,14.54277039,0.593439272,3.614755783
4.978013987,4.079662089,66.81744095,73.0379327,2.719048855,198.5937073,50.26705169,0.16074952,3.552449285
10.1972239,8.442390989,22.45808189,26.48419598,2.719203692,72.01592349,10.63504405,1.918517801,12.22926838
15.4216541,8.847711103,26.61315304,48.55028369,2.721109646,132.1106453,10.69589385,1.27414185,7.42074025
7.822863217,6.125728421,30.35754415,28.78866273,2.722279891,78.37079765,14.27595685,0.841058276,6.200178657
3.788134245,4.870025957,50.15271202,28.51961141,2.723220372,77.6651868,35.71627503,0.191902016,3.147175752
6.027169356,5.897352597,42.12739332,34.25091201,2.723349181,93.27719316,17.35655536,0.97411241,6.277029705
9.149884997,11.3218549,21.49624811,22.64173119,2.724033275,61.67682916,7.508130886,1.396449063,6.740998855
3.172389975,4.062420328,63.93316771,40.74741977,2.724200937,111.0041591,49.84367646,0.417354184,5.674954562
12.26948129,8.05772514,14.79045569,20.35469525,2.724421334,55.45476598,7.219568739,2.718890864,11.43034562
9.5303978,11.14007969,21.07838907,23.08030815,2.726151508,62.92041687,4.883588371,2.021595746,8.251933443
6.290642819,6.77502341,41.14866134,34.53925333,2.727557251,94.20779085,16.540322,0.350700331,2.880885465
9.224833476,8.603748199,24.6806878,26.63557107,2.727874596,72.65849767,8.772992044,1.350858263,8.878185859
4.710193901,7.903605845,45.15968965,29.76045179,2.728434159,81.19943325,20.09358983,0.312736316,3.021455664
4.967151445,6.40681967,50.83437617,38.31357835,2.729305909,104.5694758,10.9394969,0.269422779,3.168900617
18.79148569,14.61801163,21.37132544,46.20312662,2.729538811,126.1132273,4.926416385,1.30858205,4.571083706
7.984585182,8.196196453,31.27874975,30.47752447,2.729940653,83.20183304,12.73069803,0.524021768,3.728238909
6.146688615,4.784586128,22.02942526,15.62688632,2.731007155,42.67713835,13.70635115,2.322094663,19.08286978
5.796284472,7.23646911,47.71916086,40.0509996,2.731879415,109.4145014,37.97990871,0.263012433,2.912968543
5.510820641,7.402169207,47.49509047,37.78061056,2.732630229,103.2404385,11.66875275,0.482065134,3.920206913
7.91176355,8.857668598,22.31705367,20.40528536,2.732824731,55.76406848,12.13733753,0.969217555,6.324913582
15.30408843,6.40439106,17.85962396,30.98351003,2.732953699,84.67649837,9.176892208,2.108366783,9.244647374
10.20997472,4.292061052,46.43018903,67.43647121,2.734541821,184.4078508,18.38793338,0.42790634,4.219458831
5.57479411,8.950298913,49.67150841,41.26135604,2.734817356,112.8422726,19.97308176,0.896440075,6.373635864
3.918014447,7.205221148,66.44139866,56.45864543,2.735120582,154.4212031,31.62129909,0.569890147,5.695176096
4.481870584,6.525955007,43.08195507,26.33542765,2.735264387,72.03435738,35.37260613,0.281008171,3.78430388
4.833561518,8.751355517,42.81080275,28.13371709,2.736003717,76.97395453,21.66949344,0.553024081,4.173471509
4.649489397,4.787019266,55.87717952,43.11131512,2.737423826,118.0139412,32.88161924,0.544288816,5.060001563
6.756576178,6.819461529,42.35976932,38.71012391,2.73745324,105.9671541,14.20365441,0.661217259,5.526446372
17.07218031,11.11954862,11.46318626,21.75208939,2.737556573,59.54757529,7.813161582,3.228130224,11.40545034
6.340935205,8.256795286,28.77519066,21.88046401,2.739816665,59.94845993,10.49429392,1.137838567,8.198267205
2.946240989,5.133181765,56.08214907,27.52990043,2.740551666,75.44711448,42.10224066,0.400353069,4.713038163
4.64570799,5.171417758,54.41374546,40.79261502,2.740972222,111.8114247,41.50154783,0.430742357,4.547954322
3.465561284,4.013045108,55.93273727,32.2008079,2.741788922,88.28781838,3.737571564,0.221909187,3.781520687
16.90716133,13.1886368,33.34863759,69.90977157,2.742672092,191.7395794,7.564293308,0.880873881,3.35853317
9.452783714,6.779131026,15.77632587,16.7801895,2.744757496,46.05755091,8.23389477,2.920526096,15.17897821
9.252572686,9.051065773,25.97709541,28.3258775,2.748661145,77.85823888,10.3959262,0.996287792,6.553740576
6.264077852,5.454921692,23.91998985,17.45765604,2.750015586,48.00882621,14.48324906,0.706924953,4.386083616
4.367813924,5.286737692,20.98192616,10.52475025,2.750458953,28.94789355,12.53073099,3.522628417,38.97990105
17.31945144,11.73932402,26.25323515,53.67237659,2.750728973,147.6381614,8.630924403,1.264264027,5.125654015
7.496027402,11.02521574,38.56699868,37.55418569,2.75173462,103.3391529,11.22818282,0.737247453,4.397520246
3.601578596,5.191578892,62.72912164,43.89836245,2.752951397,120.8500582,26.93202402,0.414662601,5.379712255
3.27288506,4.551884359,54.23424005,28.5488325,2.75314314,78.59902235,31.12505906,0.303763806,4.681646692
8.236682405,2.96068342,37.89643678,40.2831326,2.754087173,110.9432588,16.25573419,0.496004618,4.227167522
5.265341018,5.293252944,32.28843647,20.90493199,2.756102015,57.6161252,17.28912804,0.663791031,6.143008646
3.084568023,4.657885637,58.98973195,32.24216524,2.757005541,88.89182822,8.301266835,0.249699866,4.153198276
3.875418742,7.082839261,34.65119547,16.83005352,2.758309613,46.42249841,7.21641823,0.245802043,3.058845935
6.916061045,5.336700515,17.26940942,13.50924468,2.76053258,37.29271007,10.77602707,2.934983159,29.8412526
3.898480718,6.775363199,65.47082042,53.67664245,2.761860432,148.2473949,36.07551744,0.225009137,2.939010464
5.869431743,6.20275504,33.09188643,24.03349891,2.762784543,66.3993793,12.3882367,0.918118822,8.321953323
4.331398686,4.177163513,43.53308548,25.85593611,2.764095923,71.46828758,41.34353092,0.408471493,5.259668925
14.55532504,13.27263415,15.50491875,25.3708398,2.764430818,70.13593142,6.480889606,1.947184065,6.662364584
11.11655228,6.551220915,32.2830857,44.12681196,2.765522477,122.0336903,12.97935309,0.74832785,4.172526234
4.139895364,4.984887334,57.04301671,40.12046389,2.765823303,110.966114,42.06984839,0.192112256,3.091169267
16.5897325,6.75730476,21.7889624,41.66827995,2.766915893,115.292626,9.963357428,1.77233213,8.355579508
3.990218858,7.130320667,33.91949294,16.85958804,2.767358853,46.65653021,6.062790265,1.42715476,12.73677261
10.00768976,8.320176343,22.7434822,26.35943284,2.767911223,72.96057,8.940276686,1.589232092,8.381280968
9.790430752,8.256253408,19.48140949,21.76117621,2.768064144,60.23633161,7.856759898,1.867043162,11.03798136
3.119060779,4.782210942,54.69596908,27.67460654,2.768362535,76.61334391,32.7874758,0.409053337,6.962875945
9.123312555,8.746039194,25.60473112,27.47062203,2.768728493,76.05869394,9.404770608,1.319495167,7.845543277
4.751314517,7.365354123,42.71907628,27.56632378,2.770310233,76.36726885,23.73404408,0.330129673,3.543266582
3.706544796,2.889515644,59.23839437,39.12709581,2.7706001,108.4055356,51.20008742,0.21259003,3.782486153
16.19618619,6.839498358,24.71400261,46.83617932,2.770760744,129.771847,11.43598466,1.286151408,5.545905207
3.120028742,4.854508163,76.67792461,82.78707983,2.771568007,229.4500219,46.12079608,0.145138946,2.896907106
15.15401564,5.354588089,17.03505439,29.1740074,2.773481958,80.91358317,11.82354014,3.18945106,19.25553226
10.548758,8.428487068,14.91290773,17.65168129,2.775790896,48.99737623,8.374024357,2.591822172,13.03940583
8.657455397,9.530385509,33.35126946,35.80147258,2.776110994,99.38886163,13.09096213,0.532858083,3.438158858
20.81167789,12.90667087,14.07469566,32.78416545,2.776980209,91.04097862,3.234401252,2.679653738,7.696291316
7.762072443,7.725475331,43.78867613,46.75076632,2.778507403,129.8973503,17.70576409,0.435333952,3.63581903
11.44686475,11.44914225,18.79603997,24.47896197,2.779138823,68.03043356,7.847152494,1.29424805,5.665985022
3.011637149,3.394707618,54.62940054,26.65574617,2.779769168,74.09682134,44.5493087,0.396618968,5.345392173
8.305100921,9.420435456,32.45175326,33.18216954,2.780894155,92.27610132,12.07918676,0.870522313,6.762567196
5.445428087,5.824699643,32.12562887,21.48413213,2.780920794,59.74566978,17.27045613,0.739440996,6.692049649
2.955387615,3.580631941,37.10556179,14.04664577,2.781290206,39.06779831,30.03556256,0.385347149,4.894718318
5.542970283,10.22401371,48.05674932,38.75699669,2.78168647,107.8098133,2.135629465,0.641418784,10.36696325
5.142261836,5.071135949,58.12000784,51.9482653,2.782013806,144.5207913,31.60910301,0.225032244,3.340427813
8.814330492,9.046807106,33.37498744,36.48306913,2.782516264,101.5147332,10.1894996,1.127129891,6.857280235
5.754972746,6.036099136,33.36194178,23.8083905,2.783787323,66.27749567,14.10669566,1.183958679,10.65227297
4.367812978,5.286736742,20.35113601,10.17961594,2.785076384,28.35100795,11.32378759,2.628407822,26.50572744
3.882288896,6.488314439,31.20046788,14.77328329,2.785819588,41.15570196,10.93375824,1.748012179,19.66763657
2.40344948,2.941928433,40.78262323,13.02711816,2.786238864,36.29666289,38.51921855,0.565151253,9.891861523
12.22694596,10.85331921,22.62252213,32.01425113,2.787039215,89.22497333,6.077998115,1.573629464,6.063473677
11.92482054,10.04840986,22.22448279,30.61403064,2.787647676,85.34113138,5.336988154,1.465751898,5.960326115
5.414920094,5.818143906,32.3535502,21.55294714,2.787781584,60.08490912,16.37239805,0.665438516,5.731427767
8.506247741,6.910494273,23.73003579,23.49472334,2.788034925,65.50410921,10.7446048,1.869516876,11.71305705
15.81542168,8.017041377,19.87494442,35.92273944,2.790676747,100.2487536,10.01502371,2.079289975,9.631294883
4.440452473,7.300071674,41.906258,25.03890608,2.791228888,69.88931798,17.22940058,0.399181408,3.653193562
10.26539119,10.76043906,31.31494193,39.2392649,2.793818074,109.6273675,6.437156356,1.136955796,4.275797236
10.78139731,11.88202434,24.85456348,31.37929426,2.795025246,87.70591965,8.449576564,0.923256742,4.558534189
11.27231161,11.0648503,17.44247301,22.25320259,2.79605752,62.22123446,8.750417112,1.41057253,6.520358942
6.941587008,6.423444517,37.32045773,33.25055488,2.797095178,93.00496673,17.37601571,0.463861609,3.720737404
5.58093111,7.198421824,48.87837437,40.16632455,2.798752562,112.4156037,29.09287892,0.442452895,3.692945856
2.358487571,3.734820541,45.00926896,14.82360982,2.799624607,41.50054283,23.27216098,0.771665026,11.59336151
7.285750982,9.109190957,36.34007958,33.67640805,2.799628656,94.28143702,8.600469264,0.419004182,2.829132651
16.03914875,12.13750807,25.46195239,47.98601588,2.799754819,134.3490792,10.25022678,1.150964053,3.984629628
3.63646603,4.921828991,59.3993152,38.63380178,2.800872961,108.2083708,39.86226715,0.169057727,3.113691234
7.593994738,6.417451469,41.80736239,42.67269929,2.801328123,119.5402326,12.80391244,0.461130437,3.533266158
12.64547923,6.883454394,34.94269965,55.51587622,2.80223799,155.5686974,10.8037633,0.905259238,5.787943895
7.838977805,10.12339524,36.96845174,37.0728604,2.803422607,103.9308949,14.9931414,0.693038857,5.503323511
3.616478153,5.137597267,73.28101073,75.64861157,2.803942945,212.1143907,54.31035053,0.120239854,3.119229113
5.982780048,7.470256688,43.87793396,36.14667279,2.804637669,101.3783201,16.36725815,0.324916227,3.232739606
6.590208949,6.648775979,21.11821583,15.99295255,2.805560131,44.86919005,8.968967151,1.878641734,12.90201212
11.85683822,5.708778574,9.543780507,12.52533591,2.806055178,35.14678369,7.721225656,5.277094862,28.53590598
15.33877805,9.514085287,22.9700706,40.84994673,2.806375163,114.6402759,9.04746798,1.714404228,8.700518147
20.09707586,16.24734622,12.78137644,28.6455101,2.806386849,80.39038283,2.951466396,1.645095657,3.279101025
14.94326475,13.90724056,14.32238238,23.97165791,2.807193638,67.29308556,5.317316699,3.205020759,14.48510253
12.12317455,10.65433922,40.72932892,65.58625561,2.809743861,184.2805791,9.911999315,0.509338927,3.255169147
2.338494111,3.20123552,43.13972561,13.76876659,2.809878227,38.68855746,38.45450258,0.39419356,5.494826416
18.64873659,13.36939503,19.62278957,41.77611807,2.810676446,117.419151,7.163002721,1.464557232,4.026853322
7.412885627,5.964572206,34.31168081,31.78627334,2.812133642,89.38724859,13.09422339,1.105734844,8.536381669
6.427721365,7.923490254,26.39040815,20.03963826,2.813259844,56.3767096,8.143752229,0.949596038,6.231647394
12.5368452,7.862006175,13.50630212,18.92048505,2.814211721,53.2462508,7.351844176,2.16003236,9.619484492
4.990861011,6.692895849,38.40009287,24.85452722,2.816304141,69.99790793,19.88323112,0.324085511,3.194658467
11.96989789,12.46862787,25.456773,35.80326833,2.817747383,100.8845656,6.820470114,0.68053284,2.888991041
3.870683434,4.583825187,48.46762513,27.45773104,2.817772673,77.36964419,35.90877963,0.341454599,4.86239392
3.994377049,5.400272445,25.23951066,11.83109136,2.81780709,33.33773312,14.26329205,1.433971145,11.78726004
9.97518159,7.084829919,39.28201678,51.2667994,2.8184008,144.4903884,16.98432803,0.621873564,4.389432979
7.362579107,10.62995026,40.63469125,39.69861155,2.818765508,111.901077,16.56907795,0.429071214,3.435278327
3.372879002,4.085607955,61.24533838,38.62123593,2.82023537,108.9209756,41.78813212,0.180192739,3.558489071
2.746236256,4.920282251,60.44087174,30.42500305,2.821302274,85.83813027,20.96214707,0.914703009,11.96402932
5.062818734,6.856846366,38.33505032,25.15413299,2.821624872,70.97552729,21.37595466,0.473827387,5.526584543
8.052209825,8.539257332,30.47772001,29.77537066,2.821663884,84.01608801,10.34920352,0.608694171,3.475013243
17.60746881,12.13086753,25.68451456,53.20627841,2.823159824,150.2098276,6.866252769,0.966867707,4.323328341
11.06927052,12.43183389,33.72897996,46.43511128,2.823453291,131.1073678,9.670627532,0.626239695,3.830053416
3.418270012,6.076710798,62.20309291,40.74126921,2.824615917,115.0784375,39.74506243,0.195574598,3.308812682
10.73274783,11.42937646,22.46305823,27.88191499,2.824871054,78.76281458,8.443252311,1.050460357,5.120246411
3.302739364,5.002742241,52.61894994,27.16074036,2.826179599,76.76113032,38.52334729,0.150141957,2.80526209
4.777647999,7.454874006,42.52554551,27.53183808,2.826583639,77.82104308,21.28588474,0.36817424,4.084784629
13.61190274,11.91507449,30.56052989,50.5005072,2.826664589,142.7479954,8.808254609,0.847221115,3.829104845
6.122113528,8.289665231,29.15269082,21.45646643,2.827845474,60.67557148,8.706731,0.898019326,5.075360946
3.142665951,3.429370167,34.30403157,13.4718116,2.828122292,38.09993069,29.5460557,0.367497875,4.235744121
3.653385533,5.398275558,68.84131425,59.30806843,2.828190891,167.7345389,18.57952251,0.189764239,3.599596188
11.00995138,5.971788016,33.7982689,46.30731648,2.829526055,131.0277585,13.7692043,0.904950529,6.512154635
3.078764031,5.634628224,66.34595254,44.1640807,2.830483482,125.0057009,17.1760361,0.195139015,3.419144564
9.378051033,8.519917323,23.47389607,25.58898354,2.831347586,72.45130678,11.79596858,1.722906735,12.84405193
4.56396455,8.291001731,42.46653343,26.24613051,2.831637195,74.31951937,24.82114952,0.411376475,3.7568926
14.49009854,13.54125493,18.75246791,30.90963829,2.83258352,87.55413203,5.353350258,1.68718318,5.398817374
12.74522322,6.220580914,33.70095862,53.4090565,2.832819083,151.2981945,12.84240035,0.870184427,5.376590006
3.695338571,3.646544155,46.88719993,24.8007191,2.833085268,70.26255191,45.06548267,0.281362947,3.847222176
11.14246593,10.71231519,15.80781957,19.82120381,2.833143807,56.15632084,8.05867878,1.059798619,4.018468435
9.343174817,7.356899643,18.09210793,19.17876893,2.833417537,54.34146023,9.602188262,0.909601219,4.192702331
4.981693894,6.82801812,42.09375042,28.27633777,2.834313883,80.14401671,11.52496683,1.003586888,9.282393319
13.72010041,13.25021671,37.59081886,66.36550245,2.835126407,188.1545885,8.273160064,0.967792707,4.222720725
15.80392696,15.76436906,15.46958456,27.4812918,2.836197497,77.94237102,5.13178585,1.85609794,5.188599168
3.760266795,6.218768495,67.09344078,55.91378981,2.836794883,158.6159528,31.7206425,0.274716239,3.461601843
